CustomerID,CustomerName,Age,Gender,City
C85701,Customer_641,50,Male,Biratnagar
C50020,Customer_642,45,Male,Kathmandu
C93977,Customer_643,64,Female,Biratnagar
C14573,Customer_644,25,Female,Biratnagar
C22880,Customer_645,51,Female,Kathmandu
C49256,Customer_646,52,Female,Lalitpur
C34214,Customer_647,49,Female,Lalitpur
C49819,Customer_648,41,Male,Biratnagar
C23951,Customer_649,31,Male,Lalitpur
C57751,Customer_650,49,Female,Kathmandu
C84325,Customer_651,63,Female,Biratnagar
C70005,Customer_652,60,Female,Pokhara
C36371,Customer_653,33,Male,Biratnagar
C74432,Customer_654,21,Male,Kathmandu
C26885,Customer_655,54,Female,Kathmandu
C05643,Customer_656,38,Female,Lalitpur
C83165,Customer_657,31,Female,Pokhara
C68985,Customer_658,48,Male,Kathmandu
C45346,Customer_659,35,Female,Biratnagar
C91478,Customer_660,24,Female,Lalitpur
C12418,Customer_661,27,Male,Biratnagar
C45642,Customer_662,24,Female,Kathmandu
C94031,Customer_663,50,Female,Lalitpur
C31208,Customer_664,40,Female,Kathmandu
C89327,Customer_665,38,Male,Lalitpur
C02277,Customer_666,36,Male,Kathmandu
C03280,Customer_667,36,Male,Lalitpur
C04635,Customer_668,53,Male,Kathmandu
C64914,Customer_669,46,Female,Biratnagar
C13282,Customer_670,35,Male,Biratnagar
C38291,Customer_671,19,Male,Biratnagar
C10510,Customer_672,18,Male,Pokhara
C29009,Customer_673,64,Male,Pokhara
C51297,Customer_674,22,Female,Lalitpur
C59223,Customer_675,37,Male,Pokhara
C11610,Customer_676,28,Male,Pokhara
C36043,Customer_677,59,Male,Kathmandu
C61677,Customer_678,19,Male,Pokhara
C65058,Customer_679,20,Male,Pokhara
C72886,Customer_680,40,Female,Pokhara
C72364,Customer_681,29,Male,Pokhara
C09895,Customer_682,37,Male,Lalitpur
C85484,Customer_683,22,Female,Pokhara
C67889,Customer_684,54,Male,Lalitpur
C05588,Customer_685,55,Female,Biratnagar
C36297,Customer_686,47,Female,Pokhara
C81271,Customer_687,26,Female,Biratnagar
C23798,Customer_688,51,Female,Kathmandu
C62006,Customer_689,61,Female,Pokhara
C64818,Customer_690,52,Female,Kathmandu
C14417,Customer_691,39,Male,Biratnagar
C50777,Customer_692,61,Female,Biratnagar
C11452,Customer_693,41,Male,Pokhara
C37844,Customer_694,34,Female,Pokhara
C85439,Customer_695,27,Male,Kathmandu
C89913,Customer_696,47,Female,Lalitpur
C45483,Customer_697,63,Male,Biratnagar
C56750,Customer_698,40,Female,Biratnagar
C36644,Customer_699,49,Male,Kathmandu
C63747,Customer_700,34,Male,Lalitpur
C36194,Customer_701,34,Male,Kathmandu
C90288,Customer_702,31,Female,Biratnagar
C80290,Customer_703,26,Male,Biratnagar
C01622,Customer_704,57,Female,Pokhara
C98883,Customer_705,19,Male,Lalitpur
C73458,Customer_706,62,Female,Lalitpur
C10214,Customer_707,42,Female,Pokhara
C99969,Customer_708,56,Male,Lalitpur
C83704,Customer_709,26,Male,Kathmandu
C98155,Customer_710,39,Female,Lalitpur
C88837,Customer_711,60,Female,Biratnagar
C44009,Customer_712,63,Female,Kathmandu
C00151,Customer_713,21,Male,Kathmandu
C37207,Customer_714,43,Male,Biratnagar
C13249,Customer_715,46,Male,Pokhara
C93476,Customer_716,62,Male,Biratnagar
C36034,Customer_717,51,Male,Pokhara
C17884,Customer_718,40,Male,Pokhara
C99225,Customer_719,54,Male,Kathmandu
C26859,Customer_720,28,Female,Lalitpur
C07275,Customer_721,23,Female,Kathmandu
C66425,Customer_722,35,Male,Biratnagar
C69762,Customer_723,38,Male,Lalitpur
C38351,Customer_724,59,Male,Kathmandu
C83399,Customer_725,53,Female,Pokhara
C11342,Customer_726,58,Female,Pokhara
C11931,Customer_727,55,Male,Kathmandu
C83042,Customer_728,51,Female,Biratnagar
C89163,Customer_729,34,Male,Lalitpur
C17966,Customer_730,54,Female,Kathmandu
C25214,Customer_731,42,Male,Pokhara
C74565,Customer_732,55,Female,Pokhara
C05255,Customer_733,29,Male,Pokhara
C52381,Customer_734,40,Female,Biratnagar
C32119,Customer_735,59,Female,Lalitpur
C20105,Customer_736,39,Male,Kathmandu
C48298,Customer_737,38,Male,Lalitpur
C71120,Customer_738,44,Male,Kathmandu
C83252,Customer_739,48,Female,Biratnagar
C99751,Customer_740,23,Male,Kathmandu
C64023,Customer_741,44,Male,Pokhara
C58868,Customer_742,57,Male,Pokhara
C80296,Customer_743,51,Male,Biratnagar
C86088,Customer_744,29,Female,Lalitpur
C82291,Customer_745,62,Male,Pokhara
C49737,Customer_746,24,Male,Kathmandu
C14531,Customer_747,27,Female,Pokhara
C87817,Customer_748,62,Male,Kathmandu
C38890,Customer_749,34,Male,Lalitpur
C86252,Customer_750,43,Male,Pokhara
C91254,Customer_751,38,Male,Pokhara
C50489,Customer_752,45,Male,Kathmandu
C84041,Customer_753,63,Male,Biratnagar
C72094,Customer_754,19,Male,Biratnagar
C00189,Customer_755,60,Female,Pokhara
C81525,Customer_756,18,Female,Lalitpur
C48283,Customer_757,53,Male,Lalitpur
C64035,Customer_758,43,Male,Biratnagar
C55182,Customer_759,46,Female,Pokhara
C73491,Customer_760,38,Male,Biratnagar
C59396,Customer_761,28,Female,Kathmandu
C24328,Customer_762,57,Female,Lalitpur
C53302,Customer_763,28,Male,Biratnagar
C85742,Customer_764,53,Female,Pokhara
C22654,Customer_765,56,Female,Biratnagar
C61710,Customer_766,57,Male,Pokhara
C56003,Customer_767,52,Male,Biratnagar
C72405,Customer_768,51,Male,Biratnagar
C70513,Customer_769,64,Male,Lalitpur
C84330,Customer_770,41,Male,Biratnagar
C06817,Customer_771,39,Male,Kathmandu
C30041,Customer_772,22,Male,Biratnagar
C62214,Customer_773,50,Male,Pokhara
C47530,Customer_774,53,Male,Pokhara
C50948,Customer_775,64,Male,Kathmandu
C05060,Customer_776,37,Male,Kathmandu
C63335,Customer_777,36,Female,Pokhara
C72999,Customer_778,52,Female,Biratnagar
C96731,Customer_779,60,Female,Kathmandu
C19325,Customer_780,34,Male,Biratnagar
C16466,Customer_781,62,Male,Kathmandu
C81847,Customer_782,60,Female,Biratnagar
C29726,Customer_783,51,Female,Kathmandu
C84048,Customer_784,26,Female,Pokhara
C52467,Customer_785,43,Female,Biratnagar
C91273,Customer_786,19,Female,Kathmandu
C79002,Customer_787,26,Female,Biratnagar
C60773,Customer_788,26,Male,Lalitpur
C65990,Customer_789,57,Female,Lalitpur
C11078,Customer_790,34,Female,Kathmandu
C99994,Customer_791,18,Male,Lalitpur
C64905,Customer_792,42,Male,Kathmandu
C89409,Customer_793,60,Female,Kathmandu
C08486,Customer_794,57,Male,Lalitpur
C13626,Customer_795,59,Female,Pokhara
C70566,Customer_796,42,Female,Kathmandu
C01786,Customer_797,56,Male,Kathmandu
C68574,Customer_798,52,Male,Lalitpur
C30165,Customer_799,20,Male,Biratnagar
C39503,Customer_800,54,Female,Lalitpur
C67871,Customer_801,61,Female,Kathmandu
C39795,Customer_802,61,Male,Biratnagar
C73431,Customer_803,47,Female,Biratnagar
C36848,Customer_804,55,Female,Lalitpur
C23036,Customer_805,51,Male,Biratnagar
C52975,Customer_806,29,Male,Pokhara
C12883,Customer_807,36,Female,Pokhara
C38638,Customer_808,54,Female,Pokhara
C26509,Customer_809,61,Male,Kathmandu
C33905,Customer_810,34,Male,Lalitpur
C56444,Customer_811,27,Male,Lalitpur
C02033,Customer_812,64,Male,Kathmandu
C91548,Customer_813,29,Male,Kathmandu
C07043,Customer_814,33,Female,Lalitpur
C92523,Customer_815,41,Male,Kathmandu
C91790,Customer_816,36,Female,Lalitpur
C98464,Customer_817,25,Female,Biratnagar
C79829,Customer_818,48,Female,Biratnagar
C83583,Customer_819,38,Female,Biratnagar
C21748,Customer_820,34,Male,Lalitpur
C07821,Customer_821,40,Female,Kathmandu
C71333,Customer_822,54,Female,Kathmandu
C71906,Customer_823,33,Male,Kathmandu
C76318,Customer_824,23,Female,Kathmandu
C25707,Customer_825,25,Male,Kathmandu
C06284,Customer_826,42,Male,Kathmandu
C11006,Customer_827,35,Male,Lalitpur
C63136,Customer_828,42,Female,Pokhara
C03024,Customer_829,29,Female,Kathmandu
C98414,Customer_830,32,Female,Lalitpur
C64933,Customer_831,43,Female,Lalitpur
C94343,Customer_832,58,Female,Lalitpur
C38694,Customer_833,62,Male,Lalitpur
C20975,Customer_834,43,Male,Kathmandu
C06098,Customer_835,64,Female,Biratnagar
C81876,Customer_836,49,Female,Biratnagar
C63081,Customer_837,27,Female,Lalitpur
C97385,Customer_838,33,Female,Pokhara
C39743,Customer_839,24,Male,Kathmandu
C96188,Customer_840,34,Female,Pokhara
C50454,Customer_841,40,Female,Biratnagar
C68336,Customer_842,43,Female,Pokhara
C28434,Customer_843,38,Female,Lalitpur
C72694,Customer_844,39,Female,Pokhara
C27611,Customer_845,24,Male,Kathmandu
C95726,Customer_846,31,Male,Lalitpur
C52342,Customer_847,32,Male,Kathmandu
C64968,Customer_848,24,Female,Biratnagar
C68214,Customer_849,26,Female,Biratnagar
C38590,Customer_850,25,Male,Kathmandu
C73271,Customer_851,40,Male,Pokhara
C77235,Customer_852,46,Female,Pokhara
C69008,Customer_853,35,Female,Kathmandu
C99155,Customer_854,48,Male,Lalitpur
C41926,Customer_855,47,Male,Kathmandu
C93369,Customer_856,56,Male,Pokhara
C89523,Customer_857,52,Male,Biratnagar
C52464,Customer_858,35,Female,Biratnagar
C94866,Customer_859,59,Male,Kathmandu
C96518,Customer_860,56,Male,Pokhara
C46580,Customer_861,34,Female,Biratnagar
C84755,Customer_862,31,Male,Kathmandu
C09064,Customer_863,48,Female,Pokhara
C58387,Customer_864,41,Male,Kathmandu
C01963,Customer_865,52,Male,Biratnagar
C17096,Customer_866,61,Female,Pokhara
C27128,Customer_867,62,Male,Lalitpur
C62695,Customer_868,51,Female,Biratnagar
C66990,Customer_869,20,Female,Lalitpur
C92270,Customer_870,54,Male,Biratnagar
C37195,Customer_871,60,Female,Lalitpur
C87767,Customer_872,57,Female,Lalitpur
C70082,Customer_873,43,Female,Kathmandu
C72955,Customer_874,40,Male,Kathmandu
C07202,Customer_875,61,Female,Pokhara
C66660,Customer_876,56,Male,Kathmandu
C92243,Customer_877,32,Female,Kathmandu
C34281,Customer_878,21,Female,Pokhara
C80668,Customer_879,46,Female,Kathmandu
C08456,Customer_880,39,Female,Biratnagar
C02123,Customer_881,42,Female,Lalitpur
C40315,Customer_882,30,Female,Lalitpur
C43934,Customer_883,35,Male,Kathmandu
C08296,Customer_884,50,Male,Kathmandu
C12036,Customer_885,33,Male,Pokhara
C77931,Customer_886,62,Female,Kathmandu
C16544,Customer_887,59,Male,Biratnagar
C88247,Customer_888,61,Female,Lalitpur
C76508,Customer_889,19,Male,Pokhara
C51198,Customer_890,52,Female,Pokhara
C02160,Customer_891,59,Male,Pokhara
C41302,Customer_892,51,Male,Kathmandu
C45500,Customer_893,47,Male,Kathmandu
C13288,Customer_894,30,Male,Kathmandu
C56118,Customer_895,30,Female,Pokhara
C94035,Customer_896,35,Female,Pokhara
C36351,Customer_897,49,Female,Lalitpur
C76608,Customer_898,49,Male,Lalitpur
C91581,Customer_899,52,Female,Kathmandu
C24051,Customer_900,56,Female,Kathmandu
C22200,Customer_901,63,Male,Lalitpur
C41743,Customer_902,46,Male,Biratnagar
C92177,Customer_903,46,Male,Lalitpur
C63569,Customer_904,61,Male,Kathmandu
C36079,Customer_905,33,Female,Kathmandu
C16226,Customer_906,61,Male,Kathmandu
C09515,Customer_907,64,Female,Kathmandu
C83243,Customer_908,27,Male,Lalitpur
C87283,Customer_909,47,Male,Kathmandu
C70667,Customer_910,42,Male,Kathmandu
C80781,Customer_911,56,Male,Lalitpur
C38555,Customer_912,37,Female,Biratnagar
C50400,Customer_913,22,Male,Lalitpur
C03127,Customer_914,18,Male,Kathmandu
C50601,Customer_915,47,Female,Kathmandu
C23191,Customer_916,20,Male,Pokhara
C96486,Customer_917,62,Female,Kathmandu
C77640,Customer_918,31,Female,Biratnagar
C58141,Customer_919,47,Female,Kathmandu
C74645,Customer_920,21,Male,Lalitpur
C32514,Customer_921,35,Female,Kathmandu
C34166,Customer_922,54,Male,Kathmandu
C51337,Customer_923,42,Female,Pokhara
C66477,Customer_924,18,Female,Kathmandu
C34568,Customer_925,63,Male,Kathmandu
C94538,Customer_926,32,Female,Lalitpur
C74780,Customer_927,26,Male,Biratnagar
C38025,Customer_928,32,Female,Pokhara
C06844,Customer_929,41,Male,Biratnagar
C91677,Customer_930,21,Male,Biratnagar
C72298,Customer_931,29,Female,Kathmandu
C65114,Customer_932,54,Female,Pokhara
C17879,Customer_933,54,Male,Kathmandu
C84782,Customer_934,60,Female,Kathmandu
C63370,Customer_935,23,Male,Lalitpur
C13969,Customer_936,56,Female,Kathmandu
C04840,Customer_937,63,Male,Pokhara
C40463,Customer_938,41,Male,Pokhara
C19865,Customer_939,28,Female,Kathmandu
C29378,Customer_940,30,Male,Pokhara
C12026,Customer_941,51,Male,Biratnagar
C22476,Customer_942,42,Female,Biratnagar
C44510,Customer_943,24,Female,Biratnagar
C55405,Customer_944,21,Male,Lalitpur
C58173,Customer_945,25,Female,Biratnagar
C31079,Customer_946,37,Male,Biratnagar
C57017,Customer_947,46,Male,Pokhara
C31200,Customer_948,62,Female,Pokhara
C00876,Customer_949,63,Female,Biratnagar
C43361,Customer_950,27,Female,Kathmandu
C61059,Customer_951,60,Male,Pokhara
C87472,Customer_952,51,Female,Lalitpur
C72016,Customer_953,43,Male,Pokhara
C90599,Customer_954,58,Female,Lalitpur
C97359,Customer_955,20,Male,Biratnagar
C40015,Customer_956,23,Male,Biratnagar
C25233,Customer_957,22,Female,Lalitpur
C61756,Customer_958,22,Male,Lalitpur
C87869,Customer_959,64,Male,Lalitpur
C06465,Customer_960,40,Male,Pokhara
C83580,Customer_961,26,Female,Biratnagar
C94725,Customer_962,52,Male,Pokhara
C89276,Customer_963,37,Female,Kathmandu
C83785,Customer_964,59,Male,Lalitpur
C81221,Customer_965,52,Male,Kathmandu
C01144,Customer_966,35,Female,Lalitpur
C22238,Customer_967,34,Male,Lalitpur
C22968,Customer_968,41,Male,Biratnagar
C53997,Customer_969,20,Male,Lalitpur
C78191,Customer_970,49,Female,Pokhara
C44155,Customer_971,52,Female,Lalitpur
C08576,Customer_972,55,Female,Lalitpur
C07570,Customer_973,30,Male,Kathmandu
C76044,Customer_974,64,Female,Biratnagar
C83376,Customer_975,42,Male,Biratnagar
C59955,Customer_976,26,Male,Lalitpur
C81967,Customer_977,21,Male,Kathmandu
C25692,Customer_978,31,Female,Pokhara
C80587,Customer_979,54,Female,Pokhara
C63589,Customer_980,51,Female,Lalitpur
C91810,Customer_981,28,Male,Lalitpur
C22658,Customer_982,58,Female,Kathmandu
C96247,Customer_983,20,Female,Biratnagar
C55847,Customer_984,45,Male,Kathmandu
C62348,Customer_985,46,Female,Pokhara
C00373,Customer_986,26,Female,Lalitpur
C75846,Customer_987,20,Female,Lalitpur
C72304,Customer_988,42,Female,Kathmandu
C18110,Customer_989,51,Female,Biratnagar
C74018,Customer_990,29,Female,Kathmandu
C80797,Customer_991,59,Male,Biratnagar
C13887,Customer_992,26,Male,Biratnagar
C04010,Customer_993,32,Male,Pokhara
C41048,Customer_994,57,Female,Biratnagar
C65513,Customer_995,42,Female,Pokhara
C03935,Customer_996,22,Male,Lalitpur
C89907,Customer_997,28,Male,Kathmandu
C13436,Customer_998,51,Female,Pokhara
C16205,Customer_999,41,Female,Kathmandu
C57254,Customer_1000,32,Female,Pokhara
C56901,Customer_1001,55,Female,Lalitpur
C02492,Customer_1002,25,Female,Pokhara
C46521,Customer_1003,22,Female,Pokhara
C47406,Customer_1004,43,Male,Kathmandu
C92888,Customer_1005,35,Male,Pokhara
C17190,Customer_1006,23,Female,Kathmandu
C65810,Customer_1007,54,Male,Lalitpur
C24644,Customer_1008,30,Male,Lalitpur
C84447,Customer_1009,45,Female,Pokhara
C49623,Customer_1010,22,Male,Biratnagar
C81824,Customer_1011,30,Female,Lalitpur
C13799,Customer_1012,34,Female,Biratnagar
C09397,Customer_1013,57,Male,Biratnagar
C57111,Customer_1014,62,Male,Kathmandu
C00791,Customer_1015,49,Male,Biratnagar
C73483,Customer_1016,46,Female,Biratnagar
C86820,Customer_1017,20,Female,Biratnagar
C67154,Customer_1018,57,Female,Kathmandu
C39923,Customer_1019,51,Female,Pokhara
C46344,Customer_1020,57,Male,Biratnagar
C51364,Customer_1021,44,Male,Lalitpur
C80206,Customer_1022,30,Male,Kathmandu
C90007,Customer_1023,62,Female,Biratnagar
C12869,Customer_1024,50,Female,Biratnagar
C51813,Customer_1025,23,Male,Kathmandu
C29763,Customer_1026,41,Female,Kathmandu
C00032,Customer_1027,36,Female,Kathmandu
C27721,Customer_1028,33,Male,Biratnagar
C52186,Customer_1029,57,Male,Kathmandu
C11250,Customer_1030,45,Female,Biratnagar
C03352,Customer_1031,50,Female,Lalitpur
C16110,Customer_1032,58,Male,Biratnagar
C14058,Customer_1033,30,Female,Pokhara
C69746,Customer_1034,60,Male,Biratnagar
C36390,Customer_1035,62,Male,Biratnagar
C26811,Customer_1036,42,Male,Biratnagar
C16975,Customer_1037,59,Female,Pokhara
C66045,Customer_1038,53,Male,Kathmandu
C00203,Customer_1039,44,Male,Biratnagar
C83318,Customer_1040,55,Male,Lalitpur
C83434,Customer_1041,24,Male,Lalitpur
C31749,Customer_1042,22,Female,Kathmandu
C57581,Customer_1043,60,Male,Lalitpur
C34824,Customer_1044,62,Male,Pokhara
C57860,Customer_1045,48,Male,Kathmandu
C07422,Customer_1046,40,Female,Kathmandu
C41613,Customer_1047,59,Female,Pokhara
C76575,Customer_1048,27,Male,Pokhara
C56415,Customer_1049,49,Male,Lalitpur
C86178,Customer_1050,60,Male,Lalitpur
C61976,Customer_1051,47,Male,Pokhara
C94964,Customer_1052,56,Female,Lalitpur
C13966,Customer_1053,48,Male,Biratnagar
C58543,Customer_1054,35,Female,Pokhara
C61686,Customer_1055,53,Male,Lalitpur
C02491,Customer_1056,19,Female,Lalitpur
C35833,Customer_1057,31,Female,Kathmandu
C06025,Customer_1058,30,Female,Kathmandu
C29003,Customer_1059,46,Female,Biratnagar
C56477,Customer_1060,29,Female,Pokhara
C96716,Customer_1061,56,Female,Biratnagar
C84484,Customer_1062,19,Male,Pokhara
C45957,Customer_1063,49,Female,Pokhara
C76061,Customer_1064,30,Female,Lalitpur
C64127,Customer_1065,63,Male,Kathmandu
C54473,Customer_1066,44,Female,Kathmandu
C64306,Customer_1067,58,Male,Pokhara
C26461,Customer_1068,34,Female,Lalitpur
C53693,Customer_1069,57,Female,Pokhara
C93166,Customer_1070,48,Female,Kathmandu
C13320,Customer_1071,51,Male,Biratnagar
C83556,Customer_1072,41,Female,Kathmandu
C41142,Customer_1073,62,Female,Biratnagar
C24114,Customer_1074,52,Male,Kathmandu
C58943,Customer_1075,23,Female,Kathmandu
C19150,Customer_1076,36,Female,Pokhara
C96438,Customer_1077,47,Female,Biratnagar
C32308,Customer_1078,24,Male,Biratnagar
C29690,Customer_1079,27,Female,Pokhara
C99717,Customer_1080,58,Female,Pokhara
C94503,Customer_1081,49,Female,Lalitpur
C12033,Customer_1082,51,Female,Biratnagar
C58131,Customer_1083,45,Male,Kathmandu
C00288,Customer_1084,32,Female,Pokhara
C47288,Customer_1085,47,Female,Biratnagar
C28666,Customer_1086,54,Male,Pokhara
C53190,Customer_1087,46,Female,Biratnagar
C22602,Customer_1088,39,Male,Kathmandu
C45762,Customer_1089,21,Male,Pokhara
C65389,Customer_1090,37,Male,Lalitpur
C56203,Customer_1091,49,Male,Kathmandu
C90381,Customer_1092,53,Female,Pokhara
C98690,Customer_1093,21,Female,Lalitpur
C54154,Customer_1094,44,Female,Pokhara
C42143,Customer_1095,34,Female,Kathmandu
C24797,Customer_1096,29,Male,Kathmandu
C40189,Customer_1097,39,Female,Kathmandu
C00340,Customer_1098,34,Male,Lalitpur
C37914,Customer_1099,27,Female,Biratnagar
C68835,Customer_1100,18,Female,Kathmandu
C81964,Customer_1101,39,Male,Kathmandu
C03395,Customer_1102,43,Female,Biratnagar
C11758,Customer_1103,35,Female,Lalitpur
C64586,Customer_1104,31,Male,Lalitpur
C21236,Customer_1105,64,Female,Biratnagar
C61687,Customer_1106,46,Female,Kathmandu
C57947,Customer_1107,29,Female,Lalitpur
C23711,Customer_1108,53,Male,Biratnagar
C39707,Customer_1109,52,Female,Lalitpur
C63814,Customer_1110,29,Male,Pokhara
C12409,Customer_1111,24,Male,Pokhara
C71590,Customer_1112,46,Female,Biratnagar
C38009,Customer_1113,28,Female,Kathmandu
C39400,Customer_1114,50,Male,Pokhara
C34399,Customer_1115,23,Female,Kathmandu
C27881,Customer_1116,64,Female,Lalitpur
C89223,Customer_1117,32,Male,Biratnagar
C23006,Customer_1118,49,Female,Pokhara
C68374,Customer_1119,28,Female,Biratnagar
C91227,Customer_1120,40,Male,Biratnagar
C94461,Customer_1121,43,Male,Biratnagar
C09622,Customer_1122,51,Female,Biratnagar
C48272,Customer_1123,63,Female,Biratnagar
C61456,Customer_1124,51,Male,Lalitpur
C34605,Customer_1125,46,Female,Pokhara
C35598,Customer_1126,21,Male,Biratnagar
C67883,Customer_1127,34,Female,Pokhara
C23585,Customer_1128,52,Female,Pokhara
C53673,Customer_1129,30,Male,Lalitpur
C83678,Customer_1130,58,Female,Pokhara
C80618,Customer_1131,56,Male,Pokhara
C14175,Customer_1132,32,Female,Pokhara
C24648,Customer_1133,46,Female,Lalitpur
C38751,Customer_1134,46,Male,Kathmandu
C96586,Customer_1135,28,Male,Pokhara
C19483,Customer_1136,49,Male,Pokhara
C86224,Customer_1137,19,Male,Pokhara
C78574,Customer_1138,64,Female,Kathmandu
C93124,Customer_1139,31,Male,Kathmandu
C98483,Customer_1140,37,Male,Lalitpur
C01463,Customer_1141,39,Male,Biratnagar
C29365,Customer_1142,28,Male,Pokhara
C05867,Customer_1143,44,Female,Biratnagar
C91806,Customer_1144,20,Male,Kathmandu
C39653,Customer_1145,34,Male,Biratnagar
C90341,Customer_1146,61,Female,Lalitpur
C32619,Customer_1147,45,Female,Kathmandu
C29279,Customer_1148,46,Male,Pokhara
C23319,Customer_1149,38,Female,Biratnagar
C99214,Customer_1150,64,Female,Kathmandu
C82965,Customer_1151,33,Male,Kathmandu
C35018,Customer_1152,54,Male,Biratnagar
C53172,Customer_1153,37,Male,Biratnagar
C94364,Customer_1154,23,Male,Biratnagar
C72711,Customer_1155,36,Male,Kathmandu
C79038,Customer_1156,22,Female,Pokhara
C99879,Customer_1157,20,Male,Kathmandu
C00825,Customer_1158,18,Female,Pokhara
C25814,Customer_1159,55,Female,Biratnagar
C11302,Customer_1160,32,Female,Biratnagar
C19804,Customer_1161,51,Male,Lalitpur
C16383,Customer_1162,52,Female,Pokhara
C05910,Customer_1163,42,Male,Biratnagar
C97451,Customer_1164,41,Male,Pokhara
