OrderID,CustomerID,ProductID,OrderDate,Sales,Profit
O000573,C06813,P00495,2022-11-15,4963,672
O000574,C07169,P00180,2022-02-22,3648,586
O000575,C07711,P01745,2022-11-06,3665,487
O000576,C06879,P01430,2023-02-03,3015,51
O000577,C03951,P00082,2024-08-20,4312,-393
O000578,C03676,P00506,2023-03-15,2128,703
O000579,C03890,P01416,2023-02-09,4381,965
O000580,C02448,P01938,2022-01-25,4991,58
O000581,C06432,P00858,2022-04-18,2900,1119
O000582,C00171,P01872,2022-06-24,1058,-119
O000583,C03270,P00324,2023-11-14,1695,866
O000584,C04690,P00908,2023-01-13,2144,1354
O000585,C06677,P00193,2023-08-14,2017,109
O000586,C07808,P00102,2023-06-24,4166,-35
O000587,C00515,P01406,2024-04-02,240,256
O000588,C00097,P00757,2022-02-10,231,278
O000589,C04872,P01560,2022-12-28,2609,409
O000590,C02872,P01701,2023-02-07,690,371
O000591,C08245,P00780,2022-10-02,552,-4
O000592,C01367,P00054,2023-02-12,3304,-261
O000593,C05826,P01305,2022-07-02,2784,1315
O000594,C04025,P00681,2023-12-02,4903,572
O000595,C09776,P00533,2022-11-20,166,1331
O000596,C04533,P00217,2023-03-01,795,558
O000597,C02575,P00241,2023-05-20,3618,946
O000598,C01427,P00191,2022-01-04,3519,348
O000599,C03954,P00126,2023-03-23,4359,923
O000600,C02722,P01767,2023-08-16,4872,-15
O000601,C08600,P00348,2022-03-11,469,1150
O000602,C05890,P01192,2022-02-25,240,915
O000603,C06997,P01038,2022-10-22,4251,1333
O000604,C01820,P01557,2023-08-31,2185,75
O000605,C05732,P01046,2022-12-01,4889,-290
O000606,C00636,P01157,2023-12-08,314,840
O000607,C06802,P01012,2022-05-04,3376,-169
O000608,C09436,P00795,2023-10-20,254,924
O000609,C00854,P01604,2024-07-30,2042,-112
O000610,C05991,P01773,2023-02-07,2803,-323
O000611,C09583,P01175,2023-08-31,3169,777
O000612,C05459,P01404,2022-04-27,2689,192
O000613,C01360,P00370,2022-10-19,3313,765
O000614,C09405,P00642,2022-02-22,3541,58
O000615,C02333,P01416,2024-08-10,3518,1073
O000616,C05203,P00377,2024-08-20,1688,1118
O000617,C04454,P01121,2023-08-27,3406,1499
O000618,C00018,P01137,2023-12-20,1638,253
O000619,C07621,P01540,2022-02-20,927,-26
O000620,C02439,P01945,2023-07-22,2635,539
O000621,C01158,P01242,2024-01-07,193,535
O000622,C09325,P01526,2024-06-19,4420,480
O000623,C04933,P00197,2024-05-28,803,868
O000624,C03142,P01066,2022-10-22,3315,1217
O000625,C00943,P00016,2022-03-26,3188,548
O000626,C05903,P01329,2023-06-08,4375,922
O000627,C05195,P00033,2023-01-16,2510,-287
O000628,C04180,P01417,2023-05-19,3550,1285
O000629,C06978,P00206,2022-09-04,433,1425
O000630,C03191,P01314,2022-07-08,2799,496
O000631,C08761,P00455,2024-02-16,390,1135
O000632,C00455,P01181,2023-10-14,3349,-395
O000633,C01082,P01917,2022-03-26,1843,421
O000634,C02827,P01293,2024-04-08,4203,1145
O000635,C00187,P00536,2023-07-12,2383,890
O000636,C04494,P00667,2023-09-13,1846,967
O000637,C07996,P00374,2023-01-01,4365,1234
O000638,C04539,P00007,2022-12-05,789,571
O000639,C02796,P00176,2024-02-14,3310,892
O000640,C04948,P01915,2024-08-02,2978,278
O000641,C05559,P01388,2023-09-02,1825,-27
O000642,C08124,P00558,2023-05-12,969,852
O000643,C04426,P00467,2023-02-12,571,1289
O000644,C01911,P00784,2023-05-20,2735,994
O000645,C09643,P01443,2022-11-02,2692,-375
O000646,C06688,P00751,2022-01-22,2781,-48
O000647,C01955,P01941,2022-01-14,2501,1452
O000648,C08257,P00395,2022-06-14,2607,244
O000649,C08075,P00333,2023-03-25,603,1414
O000650,C02054,P00639,2022-10-02,2232,-171
O000651,C09524,P01932,2024-02-08,3094,1229
O000652,C07276,P01187,2023-12-14,4553,428
O000653,C01905,P00695,2024-02-07,3068,1240
O000654,C04494,P01496,2023-12-25,934,69
O000655,C01734,P00090,2022-08-27,1785,501
O000656,C00775,P01177,2022-02-22,1055,628
O000657,C03245,P00124,2024-07-27,2866,741
O000658,C01423,P00024,2023-10-31,677,-69
O000659,C09031,P00271,2022-08-20,3796,675
O000660,C09400,P01516,2023-11-10,1075,275
O000661,C05510,P00573,2023-02-17,4542,234
O000662,C09858,P00643,2024-06-03,614,801
O000663,C06090,P00685,2022-07-27,976,155
O000664,C06390,P00901,2022-03-22,3573,1222
O000665,C01731,P00921,2023-06-09,193,-497
O000666,C03688,P00994,2022-11-30,220,1018
O000667,C07213,P00897,2022-09-28,2707,227
O000668,C01513,P00507,2024-01-30,2088,508
O000669,C05037,P01699,2024-06-04,1387,362
O000670,C02145,P00125,2023-06-08,1065,521
O000671,C06596,P00401,2024-06-20,3124,660
O000672,C06837,P01463,2022-04-07,1401,1045
O000673,C02324,P01297,2022-06-14,2125,577
O000674,C04186,P00296,2022-07-27,1175,1055
O000675,C03661,P00350,2023-12-31,3955,543
O000676,C07211,P01058,2023-05-15,2873,1186
O000677,C02730,P00445,2022-08-24,2876,-379
O000678,C06793,P00000,2022-09-21,4879,396
O000679,C04884,P01074,2023-10-17,700,-496
O000680,C09978,P00548,2024-01-21,4888,830
O000681,C07725,P01499,2022-08-25,1535,806
O000682,C07186,P01028,2022-01-29,4318,604
O000683,C08244,P00523,2022-05-20,4620,566
O000684,C09107,P01290,2024-01-31,2774,1195
O000685,C00621,P01572,2022-10-04,4965,84
O000686,C09496,P01345,2023-08-11,1515,1382
O000687,C00043,P00518,2022-05-26,1198,1341
O000688,C09020,P00495,2024-03-24,951,-394
O000689,C05107,P00810,2024-05-05,1552,576
O000690,C06340,P00764,2023-07-09,335,356
O000691,C05700,P01724,2022-01-11,2834,1025
O000692,C09682,P01146,2023-08-02,988,876
O000693,C03502,P01419,2022-01-23,3100,711
O000694,C06569,P00267,2022-11-28,3707,685
O000695,C00944,P00306,2022-05-20,4885,1463
O000696,C07259,P01585,2022-07-09,2126,1236
O000697,C00924,P01924,2023-01-16,2646,443
O000698,C01196,P01592,2023-02-26,460,15
O000699,C04280,P01385,2022-10-07,4731,-396
O000700,C09802,P01496,2024-08-07,3990,1313
O000701,C00625,P00472,2022-02-01,354,1375
O000702,C09224,P01607,2023-09-09,3231,1342
O000703,C01363,P00733,2023-06-05,668,-154
O000704,C09595,P00919,2024-02-09,3430,-109
O000705,C08578,P00084,2023-12-24,2757,1088
O000706,C01238,P00792,2024-07-07,364,-363
O000707,C03003,P01666,2022-08-22,3019,57
O000708,C02351,P01724,2024-08-26,3656,38
O000709,C00869,P01737,2023-03-02,3415,827
O000710,C00500,P01012,2022-05-20,4572,-394
O000711,C04460,P01310,2022-06-03,4461,1140
O000712,C09115,P00444,2022-09-27,2549,163
O000713,C05608,P00051,2022-01-19,2023,550
O000714,C01701,P00856,2022-09-21,1330,318
O000715,C08848,P00025,2023-05-28,2347,-160
O000716,C00656,P01387,2022-01-23,4239,1492
O000717,C08975,P00979,2022-09-17,3328,805
O000718,C09747,P01321,2022-08-30,468,-79
O000719,C08331,P00501,2024-06-15,2624,1302
O000720,C01517,P00684,2022-12-13,2006,110
O000721,C06765,P00817,2023-11-16,3335,740
O000722,C05273,P01997,2024-01-08,3735,906
O000723,C09465,P00225,2023-08-14,400,-203
O000724,C07109,P00046,2023-10-24,512,-54
O000725,C09311,P00780,2024-08-20,3870,-234
O000726,C04599,P00196,2024-09-23,1640,65
O000727,C07719,P00570,2023-03-09,64,-297
O000728,C00653,P01657,2023-09-23,3762,1476
O000729,C05311,P01903,2023-10-16,930,-144
O000730,C04104,P01206,2024-06-07,1433,45
O000731,C01716,P00195,2024-02-27,1042,677
O000732,C08404,P00735,2024-08-26,500,1021
O000733,C05822,P00539,2023-01-19,497,1118
O000734,C01077,P00301,2022-03-06,4474,745
O000735,C01886,P01886,2024-09-15,2761,486
O000736,C05136,P00086,2022-12-28,2235,902
O000737,C09041,P01879,2023-02-10,3754,-150
O000738,C03920,P00435,2022-11-17,3802,-391
O000739,C02628,P00441,2024-02-24,1866,1432
O000740,C06198,P01621,2023-10-22,4604,-159
O000741,C03967,P00320,2022-01-24,234,690
O000742,C06232,P01235,2023-10-08,959,962
O000743,C04788,P00322,2024-06-20,4523,469
O000744,C02754,P01030,2024-07-30,3402,192
O000745,C03265,P00146,2023-08-26,4197,-124
O000746,C02379,P00634,2024-08-16,4135,837
O000747,C00932,P01860,2024-02-27,1906,1498
O000748,C02327,P01941,2023-03-21,3778,23
O000749,C05071,P01576,2023-07-14,456,486
O000750,C06049,P00081,2022-09-19,3210,1486
O000751,C03815,P01224,2022-05-04,2414,739
O000752,C00499,P01673,2022-02-28,1067,1004
O000753,C09177,P00793,2024-01-24,4834,664
O000754,C04753,P01369,2022-12-16,2179,1268
O000755,C01470,P00497,2023-10-23,4356,421
O000756,C09000,P01240,2023-03-07,2213,1497
O000757,C05503,P01213,2024-09-23,2090,-41
O000758,C08875,P01191,2022-08-22,1869,-84
O000759,C07153,P00380,2024-07-25,967,-250
O000760,C08090,P01192,2022-12-13,1339,199
O000761,C01180,P00476,2022-05-25,4570,1261
O000762,C05763,P00188,2024-03-07,464,-69
O000763,C00552,P01118,2023-01-10,2034,989
O000764,C08954,P00954,2024-01-16,2891,765
O000765,C06975,P00070,2023-09-15,4304,-51
O000766,C07198,P00447,2024-06-02,1282,1441
O000767,C08666,P01920,2022-05-06,1868,1003
O000768,C01541,P01667,2023-01-29,1976,-142
O000769,C09840,P00944,2023-09-30,162,202
O000770,C01852,P00938,2022-01-04,3735,370
O000771,C00146,P00448,2022-06-30,2030,1246
O000772,C03696,P01329,2022-11-14,283,-150
O000773,C07530,P01654,2023-07-05,837,-180
O000774,C06262,P01097,2022-06-20,4371,741
O000775,C08370,P00078,2022-05-20,4684,545
O000776,C09959,P01342,2024-02-23,159,-79
O000777,C04051,P01513,2023-03-29,2218,998
O000778,C08972,P00901,2022-11-01,2217,855
O000779,C06082,P00326,2023-04-13,1797,652
O000780,C01805,P01484,2022-11-25,4001,-474
O000781,C07657,P00216,2023-05-04,2495,72
O000782,C04496,P00527,2023-03-22,4704,334
O000783,C08844,P00894,2023-06-20,75,-396
O000784,C04534,P00645,2023-03-24,304,1293
O000785,C07951,P00066,2023-11-20,3539,693
O000786,C03353,P01500,2022-10-24,4280,117
O000787,C02216,P01090,2023-02-04,3805,1127
O000788,C00370,P01513,2022-12-21,1493,1433
O000789,C09606,P01709,2023-04-12,881,74
O000790,C08061,P00924,2023-05-29,3829,-188
O000791,C01395,P00377,2022-03-30,4971,1227
O000792,C07187,P01828,2024-09-22,523,188
O000793,C06095,P01197,2022-04-23,3461,363
O000794,C05150,P01709,2024-01-18,449,-135
O000795,C02155,P01103,2024-04-02,4850,-331
O000796,C06746,P01822,2022-01-03,4088,-317
O000797,C01119,P01308,2022-03-09,1837,766
O000798,C07898,P01870,2023-09-11,1516,86
O000799,C04930,P01294,2023-09-01,2824,1180
O000800,C09083,P00401,2023-04-06,499,298
O000801,C02420,P00638,2022-04-28,3764,934
O000802,C09994,P00036,2023-07-17,1702,1298
O000803,C01455,P00646,2022-03-28,1299,-400
O000804,C03515,P01348,2022-10-11,3051,237
O000805,C09120,P00697,2024-07-28,3504,221
O000806,C08664,P00146,2023-09-03,4649,398
O000807,C06652,P00938,2023-11-12,2012,-50
O000808,C01695,P01780,2023-08-23,3860,441
O000809,C04439,P01950,2022-04-19,3629,-299
O000810,C02827,P01613,2023-07-09,1214,756
O000811,C01273,P01032,2023-08-08,114,878
O000812,C07043,P01116,2023-08-30,1285,1483
O000813,C09768,P01435,2022-08-19,530,-328
O000814,C00549,P01472,2023-12-31,4355,166
O000815,C03917,P00167,2024-07-25,4829,49
O000816,C03666,P00529,2024-07-30,720,-336
O000817,C09545,P00000,2023-08-06,4727,-185
O000818,C07282,P00632,2023-09-29,1778,356
O000819,C04274,P00655,2023-01-04,4864,258
O000820,C00459,P01140,2024-03-12,832,-247
O000821,C01298,P01205,2024-02-13,3995,-250
O000822,C03477,P00032,2024-05-11,2884,184
O000823,C01911,P00115,2023-06-21,4743,884
O000824,C08954,P01363,2022-12-30,907,-128
O000825,C02826,P01308,2022-01-21,212,-276
O000826,C00194,P00803,2024-06-07,4343,1353
O000827,C08451,P00077,2022-12-11,1746,991
O000828,C02489,P01919,2022-03-27,3114,386
O000829,C04578,P01645,2022-10-26,1866,97
O000830,C09674,P00484,2023-08-29,1682,-83
O000831,C09121,P00798,2023-04-13,3159,-128
O000832,C08872,P00026,2023-07-19,4936,917
O000833,C08952,P01822,2023-11-02,303,1318
O000834,C01370,P00043,2023-07-01,386,887
O000835,C09575,P01699,2022-04-10,3045,1002
O000836,C03556,P00926,2024-04-02,335,1408
O000837,C08071,P00939,2022-02-27,3019,1097
O000838,C06972,P01630,2023-05-03,1863,582
O000839,C07124,P00642,2023-05-24,79,1204
O000840,C00547,P01882,2024-01-11,531,-396
O000841,C08536,P01343,2024-04-11,4159,1186
O000842,C08916,P00004,2022-09-18,1795,1324
O000843,C09964,P01274,2024-01-18,3826,836
O000844,C07006,P01543,2023-03-31,475,-480
O000845,C06987,P01305,2022-06-29,4128,548
O000846,C09978,P00297,2022-06-27,191,-217
O000847,C02076,P01410,2022-08-19,1707,829
O000848,C05324,P00066,2023-02-14,2814,979
O000849,C09385,P01916,2023-07-27,2086,827
O000850,C00917,P01908,2023-10-19,3107,-308
O000851,C02890,P00987,2022-06-24,4447,1369
O000852,C01628,P01854,2023-03-04,4936,1296
O000853,C09892,P00769,2023-08-30,2274,-6
O000854,C01890,P01117,2023-03-26,3587,-359
O000855,C02243,P00239,2023-04-18,4158,462
O000856,C04307,P01355,2024-08-14,1897,267
O000857,C07139,P01718,2022-09-02,1142,658
O000858,C08177,P00660,2022-06-07,3865,-223
O000859,C03639,P00887,2023-03-17,2490,630
O000860,C02564,P01443,2022-09-25,336,1337
O000861,C00493,P00337,2024-07-15,4254,1216
O000862,C01732,P01602,2023-03-06,2170,1005
O000863,C06127,P00621,2024-03-18,4751,101
O000864,C03184,P01348,2023-09-05,3290,1462
O000865,C03637,P01951,2024-05-31,2951,-374
O000866,C05048,P01665,2023-10-23,2748,-424
O000867,C08272,P01717,2022-05-24,516,758
O000868,C06387,P00039,2022-07-14,4098,338
O000869,C01994,P00707,2023-05-10,4630,80
O000870,C06525,P00427,2022-05-29,4799,-346
O000871,C01472,P00370,2022-01-04,2917,1273
O000872,C09032,P00553,2022-02-14,4244,1225
O000873,C04859,P01525,2023-07-12,1886,209
O000874,C04621,P01880,2023-06-22,4177,1224
O000875,C01380,P01428,2023-12-24,2440,181
O000876,C08558,P01991,2024-07-16,2465,309
O000877,C02714,P01884,2024-07-17,2110,1122
O000878,C07308,P00583,2022-09-29,227,-454
O000879,C00240,P01063,2022-12-14,3944,935
O000880,C02494,P01116,2022-06-18,198,445
O000881,C06066,P00221,2023-07-22,1555,75
O000882,C01050,P00205,2022-08-16,3356,-434
O000883,C07752,P01694,2024-01-02,3825,1391
O000884,C05523,P00900,2022-12-20,3594,440
O000885,C07971,P01941,2022-06-20,3326,889
O000886,C01990,P00991,2024-09-25,2066,1102
O000887,C05439,P01517,2023-09-12,905,1344
O000888,C02553,P01751,2023-09-13,2928,1099
O000889,C09163,P00919,2023-04-08,3146,738
O000890,C03604,P01566,2023-07-11,4110,40
O000891,C08280,P00395,2024-07-10,2469,1473
O000892,C09049,P00345,2022-11-17,4129,400
O000893,C03717,P01711,2023-05-01,4415,1248
O000894,C06801,P00747,2024-02-20,1759,1148
O000895,C05906,P00898,2023-11-06,3534,-439
O000896,C00231,P01543,2023-07-11,2176,-63
O000897,C00028,P00227,2024-06-05,3619,1497
O000898,C06689,P01269,2024-07-08,4132,29
O000899,C06247,P01235,2022-07-23,4135,508
O000900,C00167,P00470,2024-02-15,2728,976
O000901,C07449,P01426,2022-02-01,4856,-274
O000902,C02391,P01536,2023-05-15,1294,314
O000903,C00629,P01487,2023-05-01,4978,-133
O000904,C01122,P01205,2023-04-15,3803,277
O000905,C08858,P00984,2022-02-26,2431,7
O000906,C00350,P00573,2022-12-09,3277,1073
O000907,C08260,P00213,2022-01-09,4649,844
O000908,C07365,P00255,2022-03-05,4765,1202
O000909,C08670,P00138,2023-02-25,4836,1468
O000910,C07332,P00153,2023-02-09,2112,-199
O000911,C07502,P01139,2023-03-05,3520,803
O000912,C07994,P00587,2022-04-23,249,145
O000913,C09614,P00784,2022-07-07,1615,1156
O000914,C08961,P01910,2024-03-08,2539,115
O000915,C00110,P01349,2024-04-23,3380,829
O000916,C01408,P01347,2022-03-01,1168,-447
O000917,C07521,P01344,2023-04-19,3220,644
O000918,C02812,P01169,2024-05-28,1128,565
O000919,C09931,P01889,2023-05-17,3546,998
O000920,C09837,P00552,2024-08-28,879,804
O000921,C09836,P01468,2024-02-29,1142,-444
O000922,C06063,P00395,2024-03-30,3379,-472
O000923,C09504,P01873,2022-05-30,850,479
O000924,C05464,P01299,2022-01-31,1716,1434
O000925,C01013,P01828,2022-07-28,1090,-386
O000926,C06033,P01483,2023-04-08,1306,652
O000927,C08948,P01127,2024-06-27,2902,1087
O000928,C06236,P01627,2023-06-20,4552,666
O000929,C07186,P00572,2024-07-02,3918,1121
O000930,C04531,P00764,2023-12-12,4740,1219
O000931,C06204,P00641,2022-02-28,4435,1123
O000932,C06416,P01995,2023-06-01,662,-399
O000933,C01264,P01724,2024-05-07,4936,95
O000934,C00797,P01102,2024-06-26,1281,1223
O000935,C08775,P00704,2024-07-29,3532,256
O000936,C00686,P01224,2022-05-28,4681,183
O000937,C02649,P01018,2023-02-20,1169,-283
O000938,C01796,P01213,2024-03-10,3121,349
O000939,C04325,P01147,2022-02-11,4661,1242
O000940,C06550,P01791,2022-11-21,1072,964
O000941,C09771,P00622,2022-06-02,2810,1121
O000942,C06243,P00146,2024-03-25,2162,-91
O000943,C07428,P00175,2023-02-17,4791,532
O000944,C00319,P01116,2022-11-27,4840,-118
O000945,C00629,P00690,2023-06-26,694,540
O000946,C09764,P01752,2022-08-06,1140,382
O000947,C04604,P00983,2024-03-08,4566,-444
O000948,C00050,P00600,2024-03-04,2054,24
O000949,C02235,P01312,2024-05-25,1708,332
O000950,C03677,P00783,2023-03-27,917,68
O000951,C03076,P01103,2024-08-20,3366,-54
O000952,C09289,P01768,2022-11-11,755,-129
O000953,C06296,P01089,2022-07-04,1827,1161
O000954,C09914,P00449,2023-07-07,2934,747
O000955,C08195,P00183,2022-08-06,1287,1427
O000956,C06074,P00382,2023-05-05,508,1079
O000957,C06518,P00067,2024-02-20,324,430
O000958,C01364,P00701,2024-01-30,2285,751
O000959,C03552,P01541,2022-01-06,4413,646
O000960,C09662,P00909,2022-04-08,1794,758
O000961,C06706,P01408,2023-01-02,3631,1078
O000962,C05294,P01208,2023-02-17,200,1466
O000963,C02579,P00987,2023-03-28,241,-263
O000964,C04808,P00544,2022-09-09,833,200
O000965,C05447,P01517,2023-06-12,2422,1106
O000966,C08654,P01293,2023-12-13,4126,985
O000967,C05025,P00400,2022-02-25,2530,531
O000968,C06894,P01728,2022-03-29,1390,470
O000969,C08093,P01150,2024-04-26,1097,305
O000970,C05324,P00183,2024-08-14,4908,1190
O000971,C03375,P01791,2023-03-07,2151,418
O000972,C06692,P01566,2023-01-19,2358,846
O000973,C08304,P01732,2022-12-02,1400,1452
O000974,C09694,P00612,2024-07-28,2337,1000
O000975,C06630,P01952,2022-10-04,1510,-28
O000976,C00479,P00357,2024-09-13,94,1010
O000977,C01366,P00479,2024-08-30,3243,1113
O000978,C03730,P01893,2024-01-02,1796,1024
O000979,C01994,P01408,2024-05-22,475,584
O000980,C03961,P00537,2023-12-27,793,1327
O000981,C07075,P01310,2023-10-21,4820,-65
O000982,C08437,P00645,2023-10-15,3081,821
O000983,C08836,P00807,2022-08-27,2117,-222
O000984,C02324,P01394,2024-01-20,3855,1190
O000985,C04751,P01199,2024-07-14,3399,775
O000986,C09934,P01303,2024-01-03,3769,-434
O000987,C07444,P01166,2023-03-04,73,1265
O000988,C07712,P00930,2023-09-14,375,757
O000989,C09581,P00679,2022-11-17,4229,353
O000990,C08852,P01721,2022-01-15,3055,451
O000991,C06614,P00757,2022-10-25,3460,-322
O000992,C01569,P00278,2022-03-17,211,184
O000993,C05067,P00585,2024-04-03,3011,795
O000994,C03106,P00320,2023-05-05,286,-26
O000995,C03244,P01753,2023-07-31,3921,1152
O000996,C00886,P00555,2024-07-28,3520,959
O000997,C03379,P01087,2022-12-01,4015,465
O000998,C02824,P00557,2023-05-31,1970,421
O000999,C09317,P01645,2024-02-14,2646,513
O001000,C00989,P00657,2024-02-03,3111,591
O001001,C05693,P01254,2023-06-14,4720,178
O001002,C02930,P00946,2022-11-16,3228,552
O001003,C04842,P01931,2023-05-25,1429,-215
O001004,C00311,P01975,2024-06-21,3742,-269
O001005,C01051,P00716,2024-02-13,455,1237
O001006,C06187,P01200,2023-10-04,3357,656
O001007,C08629,P00454,2023-06-03,1375,840
O001008,C01491,P00268,2024-02-03,4981,61
O001009,C07955,P01083,2022-12-10,3458,1040
O001010,C00851,P00446,2022-11-24,1816,1027
O001011,C04083,P00107,2022-06-11,2958,1359
O001012,C09505,P00189,2023-09-28,4136,1327
O001013,C02716,P01700,2024-04-01,1392,1140
O001014,C06863,P01405,2023-10-08,3969,367
O001015,C02911,P00615,2023-06-02,3834,755
O001016,C01561,P00047,2023-03-14,3276,305
O001017,C07449,P00342,2023-05-06,4547,996
O001018,C03001,P00477,2022-04-11,83,989
O001019,C03680,P00284,2023-07-13,2025,1122
O001020,C00012,P01745,2023-06-24,1026,862
O001021,C07519,P01306,2023-08-17,677,100
O001022,C04312,P01333,2022-03-07,2439,227
O001023,C07039,P01172,2022-11-02,3753,1100
O001024,C03718,P00105,2022-10-25,4173,1148
O001025,C05535,P01409,2023-09-20,197,1421
O001026,C09695,P00315,2023-09-25,2412,1127
O001027,C03659,P01378,2022-10-06,2541,733
O001028,C08867,P00165,2022-01-16,4612,-185
O001029,C02534,P01890,2024-05-04,886,1370
O001030,C08594,P00874,2022-11-18,1847,530
O001031,C03882,P00823,2022-01-06,3625,199
O001032,C07426,P00025,2022-11-04,1101,606
O001033,C04936,P00870,2023-05-27,3346,174
O001034,C09218,P01198,2022-08-16,291,-396
O001035,C08708,P00857,2023-07-14,4551,933
O001036,C00363,P00159,2022-11-12,613,464
O001037,C05662,P00290,2024-01-12,4478,557
O001038,C06647,P00234,2022-03-05,4041,-465
O001039,C06163,P01140,2024-08-24,3457,489
O001040,C04769,P00070,2023-03-12,892,1373
O001041,C09829,P01334,2022-09-06,2473,259
O001042,C05484,P01848,2024-04-20,3735,779
O001043,C01200,P01996,2024-02-08,694,1374
O001044,C09531,P00731,2023-06-05,3354,306
O001045,C01445,P01794,2023-06-05,3522,-448
O001046,C09851,P01707,2022-03-25,1447,-482
O001047,C09115,P01965,2023-04-07,3706,-369
O001048,C07422,P00003,2023-07-17,3543,402
O001049,C07463,P00440,2023-02-11,4902,568
O001050,C09950,P00094,2024-02-24,1023,-476
O001051,C07407,P01157,2024-07-15,4098,419
O001052,C01293,P00899,2023-06-23,2760,1003
O001053,C03276,P00176,2024-04-09,2144,-195
O001054,C08664,P01087,2024-02-27,4410,1091
O001055,C03793,P01117,2022-06-11,1635,138
O001056,C03115,P00377,2024-05-19,3017,-95
O001057,C08289,P00253,2022-02-08,1499,1266
O001058,C02815,P01467,2024-08-02,358,-172
O001059,C04713,P01209,2022-07-17,2213,-177
O001060,C04553,P00213,2022-10-18,2012,414
O001061,C01862,P00240,2023-06-15,1062,633
O001062,C07328,P01943,2023-08-22,2881,-19
O001063,C03371,P00243,2022-10-04,1384,969
O001064,C01178,P01757,2024-04-17,1874,131
O001065,C00670,P00821,2024-07-21,3045,1178
