CustomerID,Segment,Region
C01134,Consumer,Europe
C01135,Home Office,US
C01136,Consumer,US
C01137,Consumer,Asia
C01138,Consumer,US
C01139,Home Office,US
C01140,Home Office,Europe
C01141,Home Office,Europe
C01142,Consumer,Asia
C01143,Consumer,Europe
C01144,Home Office,US
C01145,Consumer,US
C01146,Home Office,Asia
C01147,Home Office,US
C01148,Consumer,Asia
C01149,Home Office,Europe
C01150,Corporate,Europe
C01151,Consumer,US
C01152,Home Office,Asia
C01153,Home Office,Europe
C01154,Corporate,US
C01155,Corporate,Asia
C01156,Corporate,US
C01157,Corporate,Asia
C01158,Home Office,Asia
C01159,Consumer,US
C01160,Home Office,Asia
C01161,Home Office,Asia
C01162,Home Office,Europe
C01163,Home Office,Asia
C01164,Corporate,Europe
C01165,Corporate,Asia
C01166,Consumer,Europe
C01167,Corporate,US
C01168,Consumer,US
C01169,Home Office,Asia
C01170,Consumer,Europe
C01171,Corporate,Europe
C01172,Home Office,Asia
C01173,Consumer,Europe
C01174,Consumer,US
C01175,Corporate,US
C01176,Home Office,Asia
C01177,Corporate,Asia
C01178,Corporate,US
C01179,Home Office,Europe
C01180,Home Office,Asia
C01181,Corporate,US
C01182,Home Office,US
C01183,Consumer,Europe
C01184,Consumer,US
C01185,Home Office,Europe
C01186,Consumer,Asia
C01187,Home Office,Europe
C01188,Home Office,US
C01189,Consumer,Asia
C01190,Consumer,US
C01191,Consumer,US
C01192,Home Office,US
C01193,Corporate,Europe
C01194,Consumer,Asia
C01195,Home Office,Asia
C01196,Home Office,Europe
C01197,Home Office,Asia
C01198,Home Office,US
C01199,Home Office,Asia
C01200,Corporate,Europe
C01201,Home Office,Asia
C01202,Corporate,Europe
C01203,Corporate,Asia
C01204,Consumer,US
C01205,Corporate,Europe
C01206,Corporate,US
C01207,Consumer,Asia
C01208,Consumer,Europe
C01209,Corporate,Europe
C01210,Consumer,US
C01211,Home Office,Europe
C01212,Corporate,Asia
C01213,Consumer,US
C01214,Home Office,US
C01215,Consumer,Europe
C01216,Corporate,US
C01217,Consumer,Asia
C01218,Consumer,US
C01219,Consumer,US
C01220,Home Office,Europe
C01221,Consumer,Europe
C01222,Home Office,Europe
C01223,Corporate,Asia
C01224,Home Office,Asia
C01225,Corporate,Asia
C01226,Consumer,Asia
C01227,Home Office,Europe
C01228,Corporate,Asia
C01229,Consumer,Asia
C01230,Home Office,Europe
C01231,Corporate,Europe
C01232,Home Office,Asia
C01233,Home Office,US
C01234,Home Office,Asia
C01235,Consumer,Asia
C01236,Home Office,Europe
C01237,Consumer,Asia
C01238,Home Office,Asia
C01239,Corporate,Asia
C01240,Corporate,Europe
C01241,Corporate,Asia
C01242,Home Office,Europe
C01243,Consumer,US
C01244,Home Office,Asia
C01245,Home Office,Europe
C01246,Corporate,US
C01247,Consumer,Europe
C01248,Consumer,Asia
C01249,Consumer,US
C01250,Corporate,Asia
C01251,Home Office,Asia
C01252,Consumer,US
C01253,Home Office,Europe
C01254,Consumer,US
C01255,Home Office,Europe
C01256,Corporate,Europe
C01257,Corporate,Asia
C01258,Consumer,Europe
C01259,Consumer,US
C01260,Home Office,Europe
C01261,Home Office,US
C01262,Consumer,US
C01263,Corporate,Asia
C01264,Corporate,Europe
C01265,Consumer,US
C01266,Home Office,Asia
C01267,Home Office,Asia
C01268,Corporate,US
C01269,Corporate,Europe
C01270,Home Office,Asia
C01271,Home Office,US
C01272,Consumer,Europe
C01273,Corporate,Europe
C01274,Home Office,Asia
C01275,Corporate,Asia
C01276,Home Office,Asia
C01277,Corporate,Asia
C01278,Corporate,Europe
C01279,Consumer,US
C01280,Home Office,US
C01281,Corporate,US
C01282,Corporate,US
C01283,Corporate,Asia
C01284,Home Office,Asia
C01285,Home Office,Asia
C01286,Consumer,Asia
C01287,Home Office,US
C01288,Home Office,Asia
C01289,Home Office,US
C01290,Consumer,Europe
C01291,Corporate,US
C01292,Corporate,US
C01293,Home Office,US
C01294,Consumer,Europe
C01295,Consumer,US
C01296,Consumer,US
C01297,Consumer,US
C01298,Home Office,US
C01299,Corporate,Europe
C01300,Home Office,US
C01301,Corporate,Asia
C01302,Consumer,Europe
C01303,Corporate,Europe
C01304,Home Office,Asia
C01305,Corporate,US
C01306,Corporate,Asia
C01307,Consumer,US
C01308,Home Office,Asia
C01309,Home Office,US
C01310,Home Office,US
C01311,Consumer,Europe
C01312,Corporate,US
C01313,Corporate,Europe
C01314,Home Office,US
C01315,Home Office,Asia
C01316,Corporate,US
C01317,Corporate,Asia
C01318,Home Office,Europe
C01319,Corporate,Asia
C01320,Consumer,US
C01321,Corporate,US
C01322,Consumer,Europe
C01323,Home Office,Asia
C01324,Home Office,Asia
C01325,Home Office,Asia
C01326,Consumer,Asia
C01327,Corporate,US
C01328,Corporate,US
C01329,Home Office,Asia
C01330,Home Office,Asia
C01331,Home Office,Asia
C01332,Consumer,Asia
C01333,Home Office,Europe
C01334,Consumer,Asia
C01335,Consumer,Asia
C01336,Corporate,US
C01337,Home Office,Asia
C01338,Consumer,Asia
C01339,Consumer,Europe
C01340,Corporate,US
C01341,Home Office,Europe
C01342,Home Office,Europe
C01343,Consumer,Europe
C01344,Corporate,Europe
C01345,Home Office,Asia
C01346,Home Office,Europe
C01347,Home Office,Asia
C01348,Corporate,Europe
C01349,Corporate,US
C01350,Home Office,Asia
C01351,Home Office,Asia
C01352,Home Office,US
C01353,Home Office,US
C01354,Consumer,Europe
C01355,Corporate,Asia
C01356,Corporate,Europe
C01357,Corporate,Asia
C01358,Consumer,US
C01359,Home Office,Europe
C01360,Consumer,US
C01361,Consumer,Europe
C01362,Consumer,Asia
C01363,Home Office,Asia
C01364,Home Office,US
C01365,Home Office,US
C01366,Consumer,Europe
C01367,Consumer,Asia
C01368,Consumer,Asia
C01369,Home Office,US
C01370,Home Office,Asia
C01371,Consumer,Asia
C01372,Home Office,US
C01373,Corporate,US
C01374,Home Office,Asia
C01375,Home Office,Asia
C01376,Consumer,Asia
C01377,Home Office,US
C01378,Home Office,Asia
C01379,Consumer,Asia
C01380,Corporate,Asia
C01381,Home Office,Europe
C01382,Consumer,US
C01383,Corporate,Asia
C01384,Corporate,US
C01385,Home Office,US
C01386,Corporate,US
C01387,Home Office,Asia
C01388,Consumer,US
C01389,Home Office,Europe
C01390,Consumer,Europe
C01391,Home Office,Asia
C01392,Home Office,Asia
C01393,Home Office,Asia
C01394,Consumer,US
C01395,Corporate,Europe
C01396,Home Office,Asia
C01397,Corporate,US
C01398,Home Office,Asia
C01399,Corporate,Europe
C01400,Consumer,US
C01401,Home Office,Europe
C01402,Corporate,Asia
C01403,Home Office,Europe
C01404,Corporate,Europe
C01405,Consumer,US
C01406,Home Office,US
C01407,Corporate,US
C01408,Corporate,US
C01409,Consumer,Europe
C01410,Home Office,Asia
C01411,Corporate,US
C01412,Home Office,Europe
C01413,Corporate,US
C01414,Consumer,Europe
C01415,Consumer,Asia
C01416,Consumer,Asia
C01417,Home Office,US
C01418,Consumer,US
C01419,Consumer,Europe
C01420,Consumer,Asia
C01421,Consumer,US
C01422,Consumer,Europe
C01423,Home Office,US
C01424,Corporate,Europe
C01425,Corporate,Asia
C01426,Corporate,Europe
C01427,Home Office,US
C01428,Corporate,Asia
C01429,Consumer,Europe
C01430,Corporate,US
C01431,Consumer,Europe
C01432,Home Office,US
C01433,Consumer,Europe
C01434,Corporate,Asia
C01435,Home Office,Asia
C01436,Consumer,Europe
C01437,Home Office,Europe
C01438,Home Office,US
C01439,Consumer,Europe
C01440,Home Office,Asia
C01441,Corporate,Asia
C01442,Home Office,Europe
C01443,Home Office,Europe
C01444,Corporate,Asia
C01445,Consumer,Asia
C01446,Consumer,US
C01447,Corporate,US
C01448,Consumer,US
C01449,Corporate,Asia
C01450,Home Office,Asia
C01451,Home Office,US
C01452,Consumer,US
C01453,Corporate,Asia
C01454,Corporate,Asia
C01455,Consumer,Europe
C01456,Consumer,Europe
C01457,Consumer,Europe
C01458,Corporate,Europe
C01459,Consumer,Europe
C01460,Home Office,Asia
C01461,Consumer,US
C01462,Home Office,Asia
C01463,Consumer,Europe
C01464,Home Office,US
C01465,Corporate,Europe
C01466,Home Office,Europe
C01467,Corporate,US
C01468,Consumer,Europe
C01469,Corporate,Europe
C01470,Consumer,US
C01471,Home Office,Europe
C01472,Consumer,Europe
C01473,Corporate,US
C01474,Consumer,Europe
C01475,Consumer,Asia
C01476,Corporate,US
C01477,Home Office,Asia
C01478,Corporate,US
C01479,Home Office,Asia
C01480,Corporate,US
C01481,Home Office,US
C01482,Corporate,Asia
C01483,Corporate,Europe
C01484,Consumer,US
C01485,Home Office,US
C01486,Home Office,Europe
C01487,Home Office,Asia
C01488,Consumer,US
C01489,Home Office,Asia
C01490,Consumer,Asia
C01491,Corporate,US
C01492,Consumer,Asia
C01493,Consumer,Asia
C01494,Home Office,Asia
C01495,Corporate,Asia
C01496,Home Office,Europe
C01497,Consumer,Asia
C01498,Corporate,Asia
C01499,Home Office,US
C01500,Consumer,Europe
C01501,Consumer,US
C01502,Home Office,Europe
C01503,Home Office,Asia
C01504,Consumer,Europe
C01505,Consumer,US
C01506,Home Office,US
C01507,Corporate,Asia
C01508,Home Office,Asia
C01509,Consumer,Asia
C01510,Home Office,US
C01511,Consumer,US
C01512,Corporate,Asia
C01513,Consumer,Europe
C01514,Corporate,Europe
C01515,Consumer,Asia
C01516,Home Office,Europe
C01517,Home Office,US
C01518,Home Office,Asia
C01519,Consumer,US
C01520,Consumer,US
C01521,Home Office,Asia
C01522,Consumer,Europe
C01523,Home Office,US
C01524,Home Office,Europe
C01525,Home Office,Europe
C01526,Consumer,Asia
C01527,Corporate,Europe
C01528,Corporate,Asia
C01529,Corporate,US
C01530,Corporate,Europe
C01531,Home Office,US
C01532,Home Office,Europe
C01533,Home Office,Europe
C01534,Corporate,Asia
C01535,Home Office,Europe
C01536,Home Office,US
C01537,Home Office,US
C01538,Corporate,Asia
C01539,Corporate,US
C01540,Home Office,Europe
C01541,Corporate,Asia
C01542,Home Office,Asia
C01543,Consumer,Europe
C01544,Consumer,US
C01545,Consumer,US
C01546,Corporate,Asia
C01547,Home Office,Asia
C01548,Home Office,Europe
C01549,Home Office,Europe
C01550,Corporate,Asia
C01551,Corporate,Europe
C01552,Corporate,US
C01553,Consumer,Asia
C01554,Corporate,US
C01555,Home Office,US
C01556,Corporate,Europe
C01557,Corporate,Asia
C01558,Consumer,US
C01559,Consumer,Europe
C01560,Consumer,Europe
C01561,Home Office,Asia
C01562,Corporate,Asia
C01563,Consumer,Asia
C01564,Corporate,Asia
C01565,Home Office,Asia
C01566,Home Office,Asia
C01567,Corporate,US
C01568,Consumer,Asia
C01569,Corporate,Asia
C01570,Home Office,Asia
C01571,Corporate,Asia
C01572,Consumer,Europe
C01573,Home Office,US
C01574,Corporate,Europe
C01575,Consumer,Asia
C01576,Corporate,US
C01577,Corporate,Asia
C01578,Consumer,Europe
C01579,Consumer,US
C01580,Home Office,Europe
C01581,Consumer,US
C01582,Consumer,US
C01583,Corporate,US
C01584,Corporate,Europe
C01585,Corporate,US
C01586,Corporate,US
C01587,Home Office,Europe
C01588,Corporate,US
C01589,Home Office,Asia
C01590,Home Office,Asia
C01591,Home Office,Asia
C01592,Consumer,Europe
C01593,Home Office,US
C01594,Home Office,US
C01595,Home Office,Europe
C01596,Corporate,US
C01597,Consumer,Europe
C01598,Home Office,Europe
C01599,Consumer,Asia
C01600,Consumer,Europe
C01601,Corporate,Asia
C01602,Corporate,Asia
C01603,Consumer,Europe
C01604,Corporate,Europe
C01605,Home Office,Europe
C01606,Corporate,Europe
C01607,Consumer,US
C01608,Consumer,Asia
C01609,Corporate,Asia
C01610,Corporate,Europe
C01611,Consumer,Asia
C01612,Corporate,Europe
C01613,Consumer,Asia
C01614,Corporate,Asia
C01615,Consumer,US
C01616,Consumer,Asia
C01617,Corporate,Asia
C01618,Corporate,Asia
C01619,Corporate,Europe
C01620,Corporate,Europe
C01621,Home Office,Europe
C01622,Home Office,Europe
C01623,Home Office,US
C01624,Home Office,US
C01625,Corporate,Asia
C01626,Consumer,Europe
C01627,Corporate,Europe
C01628,Consumer,US
C01629,Home Office,Europe
C01630,Consumer,US
C01631,Corporate,Europe
C01632,Consumer,Asia
C01633,Corporate,US
C01634,Corporate,US
C01635,Home Office,US
C01636,Home Office,US
C01637,Consumer,Asia
C01638,Consumer,US
C01639,Consumer,Europe
C01640,Home Office,Europe
C01641,Consumer,US
C01642,Corporate,Europe
C01643,Corporate,Europe
C01644,Corporate,Asia
C01645,Home Office,Asia
C01646,Home Office,Europe
C01647,Consumer,Europe
C01648,Consumer,Europe
C01649,Corporate,Europe
C01650,Corporate,US
C01651,Home Office,Asia
C01652,Consumer,US
C01653,Consumer,Asia
C01654,Home Office,US
C01655,Corporate,Asia
C01656,Consumer,Asia
C01657,Consumer,Europe
C01658,Home Office,Europe
C01659,Consumer,Asia
C01660,Corporate,Asia
C01661,Home Office,Europe
C01662,Consumer,US
C01663,Corporate,Europe
C01664,Corporate,Asia
C01665,Consumer,US
C01666,Home Office,Europe
C01667,Consumer,Asia
C01668,Consumer,Europe
C01669,Consumer,US
C01670,Consumer,Europe
C01671,Consumer,Asia
C01672,Consumer,Europe
C01673,Home Office,US
C01674,Consumer,Europe
C01675,Consumer,Europe
C01676,Consumer,Asia
C01677,Consumer,US
C01678,Home Office,US
C01679,Consumer,Asia
C01680,Home Office,US
C01681,Consumer,Europe
C01682,Home Office,US
C01683,Corporate,US
C01684,Corporate,Asia
C01685,Consumer,Asia
C01686,Corporate,Europe
C01687,Consumer,US
C01688,Consumer,Asia
C01689,Corporate,Asia
C01690,Consumer,US
C01691,Consumer,US
C01692,Home Office,US
C01693,Home Office,Europe
C01694,Home Office,Asia
C01695,Home Office,Asia
C01696,Consumer,Asia
C01697,Corporate,US
C01698,Consumer,US
C01699,Corporate,US
C01700,Corporate,Europe
C01701,Corporate,US
C01702,Corporate,Asia
C01703,Consumer,Asia
C01704,Home Office,US
C01705,Consumer,Europe
C01706,Consumer,US
C01707,Consumer,Europe
C01708,Home Office,Europe
C01709,Consumer,US
C01710,Corporate,Europe
C01711,Consumer,US
C01712,Home Office,US
C01713,Home Office,Europe
C01714,Consumer,US
C01715,Home Office,Asia
C01716,Consumer,Europe
C01717,Corporate,Europe
C01718,Corporate,Asia
C01719,Consumer,US
C01720,Corporate,US
C01721,Consumer,Asia
C01722,Home Office,Asia
C01723,Consumer,Asia
C01724,Home Office,Asia
C01725,Corporate,Europe
C01726,Consumer,Europe
C01727,Corporate,US
C01728,Home Office,Europe
C01729,Home Office,Europe
C01730,Corporate,Europe
C01731,Consumer,Europe
C01732,Corporate,US
C01733,Home Office,US
C01734,Consumer,Asia
C01735,Consumer,US
C01736,Home Office,US
C01737,Home Office,Europe
C01738,Consumer,Asia
C01739,Corporate,Europe
C01740,Corporate,Europe
C01741,Corporate,Asia
C01742,Consumer,US
C01743,Consumer,Europe
C01744,Home Office,US
C01745,Corporate,US
C01746,Consumer,Asia
C01747,Consumer,Asia
C01748,Corporate,Europe
C01749,Corporate,US
C01750,Consumer,Asia
C01751,Corporate,Europe
C01752,Corporate,Europe
C01753,Home Office,US
C01754,Home Office,Asia
C01755,Home Office,Asia
C01756,Consumer,US
C01757,Consumer,Asia
C01758,Corporate,Europe
C01759,Consumer,Asia
C01760,Consumer,Europe
C01761,Consumer,Europe
C01762,Home Office,US
C01763,Corporate,US
C01764,Corporate,Asia
C01765,Consumer,Europe
C01766,Consumer,US
C01767,Consumer,US
C01768,Consumer,Asia
C01769,Corporate,Asia
C01770,Corporate,Asia
C01771,Corporate,US
C01772,Consumer,Asia
C01773,Corporate,Asia
C01774,Home Office,US
C01775,Corporate,US
C01776,Home Office,Asia
C01777,Home Office,US
C01778,Home Office,Asia
C01779,Home Office,Asia
C01780,Home Office,US
C01781,Consumer,Europe
C01782,Corporate,Europe
C01783,Consumer,Asia
C01784,Corporate,Europe
C01785,Corporate,Europe
C01786,Consumer,Europe
C01787,Home Office,Asia
C01788,Consumer,US
C01789,Corporate,US
C01790,Consumer,US
C01791,Corporate,US
C01792,Corporate,Asia
C01793,Corporate,Europe
C01794,Corporate,Europe
C01795,Corporate,Asia
C01796,Corporate,Europe
C01797,Corporate,Europe
C01798,Corporate,Europe
C01799,Home Office,Europe
C01800,Consumer,Asia
C01801,Consumer,Asia
C01802,Corporate,Europe
C01803,Home Office,Europe
C01804,Corporate,US
C01805,Consumer,Europe
C01806,Consumer,Asia
C01807,Corporate,US
C01808,Consumer,Asia
C01809,Corporate,Asia
C01810,Corporate,Asia
C01811,Corporate,US
C01812,Home Office,Asia
C01813,Home Office,Asia
C01814,Home Office,US
C01815,Home Office,US
C01816,Home Office,US
C01817,Consumer,US
C01818,Consumer,US
C01819,Consumer,US
C01820,Consumer,Asia
C01821,Corporate,Europe
C01822,Consumer,Europe
C01823,Corporate,Asia
C01824,Corporate,US
C01825,Corporate,Asia
C01826,Consumer,Asia
C01827,Consumer,Europe
C01828,Corporate,Asia
C01829,Consumer,Europe
C01830,Corporate,Europe
C01831,Consumer,US
C01832,Home Office,Europe
C01833,Consumer,Europe
C01834,Consumer,Europe
C01835,Consumer,Europe
C01836,Corporate,US
C01837,Corporate,Europe
C01838,Home Office,Asia
C01839,Corporate,Europe
C01840,Corporate,Europe
C01841,Corporate,Asia
C01842,Corporate,US
C01843,Consumer,US
C01844,Home Office,Europe
C01845,Corporate,Europe
C01846,Corporate,US
C01847,Home Office,Asia
C01848,Home Office,Europe
C01849,Consumer,Asia
C01850,Consumer,Europe
C01851,Corporate,Asia
C01852,Corporate,US
C01853,Corporate,Europe
C01854,Consumer,Europe
C01855,Corporate,US
C01856,Consumer,Asia
C01857,Consumer,Europe
C01858,Home Office,Europe
C01859,Home Office,US
C01860,Home Office,US
C01861,Consumer,US
C01862,Corporate,US
C01863,Corporate,Europe
C01864,Consumer,US
C01865,Consumer,US
C01866,Consumer,Europe
C01867,Consumer,Asia
C01868,Corporate,Asia
C01869,Consumer,Asia
C01870,Home Office,US
C01871,Corporate,Asia
C01872,Consumer,Asia
C01873,Consumer,Europe
C01874,Home Office,Europe
C01875,Home Office,Asia
C01876,Corporate,Europe
C01877,Corporate,Asia
C01878,Consumer,US
C01879,Consumer,Europe
C01880,Home Office,US
C01881,Consumer,Asia
C01882,Consumer,US
C01883,Corporate,Europe
C01884,Home Office,Europe
C01885,Corporate,Asia
C01886,Consumer,Asia
C01887,Corporate,Asia
C01888,Home Office,US
C01889,Corporate,Asia
C01890,Consumer,Europe
C01891,Consumer,US
C01892,Corporate,US
C01893,Corporate,Asia
C01894,Corporate,Europe
C01895,Consumer,US
C01896,Home Office,Europe
C01897,Corporate,Europe
C01898,Home Office,Europe
C01899,Corporate,US
C01900,Corporate,Asia
C01901,Consumer,Europe
C01902,Consumer,US
C01903,Corporate,Asia
C01904,Corporate,Asia
C01905,Corporate,US
C01906,Consumer,Europe
C01907,Consumer,Europe
C01908,Corporate,Europe
C01909,Consumer,Europe
C01910,Corporate,Asia
C01911,Home Office,Asia
C01912,Home Office,Asia
C01913,Consumer,US
C01914,Corporate,Asia
C01915,Corporate,US
C01916,Home Office,US
C01917,Consumer,Europe
C01918,Consumer,Asia
C01919,Consumer,Europe
C01920,Corporate,Europe
C01921,Corporate,Asia
C01922,Consumer,Asia
C01923,Corporate,Europe
C01924,Corporate,Asia
C01925,Consumer,US
C01926,Corporate,Europe
C01927,Corporate,Europe
C01928,Corporate,Asia
C01929,Home Office,US
C01930,Consumer,Europe
C01931,Corporate,US
C01932,Consumer,Europe
C01933,Home Office,Asia
C01934,Home Office,Asia
C01935,Corporate,Asia
C01936,Home Office,Europe
C01937,Corporate,US
C01938,Corporate,US
C01939,Corporate,Asia
C01940,Home Office,US
C01941,Home Office,Europe
C01942,Corporate,Asia
C01943,Home Office,US
C01944,Home Office,Asia
C01945,Corporate,Europe
C01946,Consumer,US
C01947,Corporate,Asia
C01948,Home Office,Europe
C01949,Consumer,US
C01950,Consumer,Asia
C01951,Consumer,Europe
C01952,Home Office,Europe
C01953,Corporate,Asia
C01954,Corporate,Europe
C01955,Consumer,Asia
C01956,Corporate,US
C01957,Corporate,Asia
C01958,Consumer,Europe
C01959,Home Office,Europe
C01960,Corporate,Europe
C01961,Corporate,US
C01962,Corporate,US
C01963,Consumer,Europe
C01964,Consumer,US
C01965,Home Office,Asia
C01966,Home Office,US
C01967,Consumer,Europe
C01968,Home Office,Asia
C01969,Consumer,US
C01970,Home Office,Europe
C01971,Home Office,Europe
C01972,Corporate,US
C01973,Consumer,Asia
C01974,Corporate,Europe
C01975,Consumer,US
C01976,Consumer,US
C01977,Home Office,US
C01978,Home Office,Europe
C01979,Consumer,Asia
C01980,Corporate,Asia
C01981,Home Office,Asia
C01982,Consumer,Europe
C01983,Consumer,Asia
C01984,Corporate,Europe
C01985,Home Office,US
C01986,Consumer,US
C01987,Consumer,Asia
C01988,Consumer,Europe
C01989,Consumer,Asia
C01990,Corporate,Europe
C01991,Home Office,Asia
C01992,Consumer,US
C01993,Corporate,Asia
C01994,Corporate,US
C01995,Corporate,Europe
C01996,Corporate,Asia
C01997,Consumer,US
C01998,Corporate,Asia
C01999,Corporate,US
C02000,Consumer,Europe
C02001,Corporate,Europe
C02002,Consumer,Europe
C02003,Home Office,Europe
C02004,Home Office,Asia
C02005,Home Office,US
C02006,Corporate,Asia
C02007,Home Office,Asia
C02008,Home Office,Europe
C02009,Corporate,Asia
C02010,Home Office,US
C02011,Consumer,US
C02012,Home Office,Europe
C02013,Consumer,US
C02014,Home Office,Europe
C02015,Consumer,US
C02016,Consumer,US
C02017,Consumer,Europe
C02018,Consumer,US
